source,target,year
10783,GM0860,2017
10784,GM0860,2018
10785,GM0860,2019
10786,GM0860,2020
10787,GM0860,2021
10788,GM0861,2010
10789,GM0861,2011
10790,GM0861,2012
10791,GM0861,2013
10792,GM0861,2014
10793,GM0861,2015
10794,GM0861,2016
10795,GM0861,2017
10796,GM0861,2018
10797,GM0861,2019
10798,GM0861,2020
10799,GM0861,2021
10800,GM0453,2010
10801,GM0453,2011
10802,GM0453,2012
10803,GM0453,2013
10804,GM0453,2014
10805,GM0453,2015
10806,GM0453,2016
10807,GM0453,2017
10808,GM0453,2018
10809,GM0453,2019
10810,GM0453,2020
10811,GM0453,2021
10812,GM0983,2010
10813,GM0983,2011
10814,GM0983,2012
10815,GM0983,2013
10816,GM0983,2014
10817,GM0983,2015
10818,GM0983,2016
10819,GM0983,2017
10820,GM0983,2018
10821,GM0983,2019
10822,GM0983,2020
10823,GM0983,2021
10824,GM0984,2010
10825,GM0984,2011
10826,GM0984,2012
10827,GM0984,2013
10828,GM0984,2014
10829,GM0984,2015
10830,GM0984,2016
10831,GM0984,2017
10832,GM0984,2018
10833,GM0984,2019
10834,GM0984,2020
10835,GM0984,2021
10836,GM0620,2010
10837,GM0620,2011
10838,GM0620,2012
10839,GM0620,2013
10840,GM0620,2014
10841,GM0620,2015
10842,GM0620,2016
10843,GM0620,2017
10844,GM0620,2018
10845,GM0620,2019
10846,GM0620,2020
10847,GM0620,2021
10848,GM1961,2010
10849,GM1961,2011
10850,GM1961,2012
10851,GM1961,2013
10852,GM1961,2014
10853,GM1961,2015
10854,GM1961,2016
10855,GM1961,2017
10856,GM1961,2018
10857,GM1961,2019
10858,GM1961,2020
10859,GM1961,2021
10860,GM0622,2010
10861,GM0622,2011
10862,GM0622,2012
10863,GM0622,2013
10864,GM0622,2014
10865,GM0622,2015
10866,GM0622,2016
10867,GM0622,2017
10868,GM0622,2018
10869,GM0622,2019
10870,GM0622,2020
10871,GM0622,2021
10872,GM0048,2010
10873,GM0048,2011
10874,GM0048,2012
10875,GM0048,2013
10876,GM0048,2014
10877,GM0048,2015
10878,GM0048,2016
10879,GM0048,2017
10880,GM0048,2018
10881,GM0048,2019
10882,GM0048,2020
10883,GM0048,2021
10884,GM0096,2010
10885,GM0096,2011
10886,GM0096,2012
10887,GM0096,2013
10888,GM0096,2014
10889,GM0096,2015
10890,GM0096,2016
10891,GM0096,2017
10892,GM0096,2018
10893,GM0096,2019
10894,GM0096,2020
10895,GM0096,2021
10896,GM0718,2010
10897,GM0718,2011
10898,GM0718,2012
10899,GM0718,2013
10900,GM0718,2014
10901,GM0718,2015
10902,GM0718,2016
10903,GM0718,2017
10904,GM0718,2018
10905,GM0718,2019
10906,GM0718,2020
10907,GM0718,2021
10908,GM0623,2010
10909,GM0623,2011
10910,GM0623,2012
10911,GM0623,2013
10912,GM0623,2014
10913,GM0623,2015
10914,GM0623,2016
10915,GM0623,2017
10916,GM0623,2018
10917,GM0623,2019
10918,GM0623,2020
10919,GM0623,2021
10920,GM0986,2010
10921,GM0986,2011
10922,GM0986,2012
10923,GM0986,2013
10924,GM0986,2014
10925,GM0986,2015
10926,GM0986,2016
10927,GM0986,2017
10928,GM0986,2018
10929,GM0986,2019
10930,GM0986,2020
10931,GM0986,2021
10932,GM0626,2010
10933,GM0626,2011
10934,GM0626,2012
10935,GM0626,2013
10936,GM0626,2014
10937,GM0626,2015
10938,GM0626,2016
10939,GM0626,2017
10940,GM0626,2018
10941,GM0626,2019
10942,GM0626,2020
10943,GM0626,2021
10944,GM0285,2010
10945,GM0285,2011
10946,GM0285,2012
10947,GM0285,2013
10948,GM0285,2014
10949,GM0285,2015
10950,GM0285,2016
10951,GM0285,2017
10952,GM0285,2018
10953,GM0285,2019
10954,GM0285,2020
10955,GM0285,2021
10956,GM0865,2010
10957,GM0865,2011
10958,GM0865,2012
10959,GM0865,2013
10960,GM0865,2014
10961,GM0865,2015
10962,GM0865,2016
10963,GM0865,2017
10964,GM0865,2018
10965,GM0865,2019
10966,GM0865,2020
10967,GM0865,2021
10968,GM1949,2010
10969,GM1949,2011
10970,GM1949,2012
10971,GM1949,2013
10972,GM1949,2014
10973,GM1949,2015
10974,GM1949,2016
10975,GM1949,2017
10976,GM1949,2018
10977,GM1949,2019
10978,GM1949,2020
10979,GM1949,2021
10980,GM0866,2010
10981,GM0866,2011
10982,GM0866,2012
10983,GM0866,2013
10984,GM0866,2014
10985,GM0866,2015
10986,GM0866,2016
10987,GM0866,2017
10988,GM0866,2018
10989,GM0866,2019
10990,GM0866,2020
10991,GM0866,2021
10992,GM0867,2010
10993,GM0867,2011
10994,GM0867,2012
10995,GM0867,2013
10996,GM0867,2014
10997,GM0867,2015
10998,GM0867,2016
10999,GM0867,2017
11000,GM0867,2018
11001,GM0867,2019
11002,GM0867,2020
11003,GM0867,2021
11004,GM0627,2010
11005,GM0627,2011
11006,GM0627,2012
11007,GM0627,2013
11008,GM0627,2014
11009,GM0627,2015
11010,GM0627,2016
11011,GM0627,2017
11012,GM0627,2018
11013,GM0627,2019
11014,GM0627,2020
11015,GM0627,2021
11016,GM0289,2010
11017,GM0289,2011
11018,GM0289,2012
11019,GM0289,2013
11020,GM0289,2014
11021,GM0289,2015
11022,GM0289,2016
11023,GM0289,2017
11024,GM0289,2018
11025,GM0289,2019
11026,GM0289,2020
11027,GM0289,2021
11028,GM0629,2010
11029,GM0629,2011
11030,GM0629,2012
11031,GM0629,2013
11032,GM0629,2014
11033,GM0629,2015
11034,GM0629,2016
11035,GM0629,2017
11036,GM0629,2018
11037,GM0629,2019
11038,GM0629,2020
11039,GM0629,2021
11040,GM0852,2010
11041,GM0852,2011
11042,GM0852,2012
11043,GM0852,2013
11044,GM0852,2014
11045,GM0852,2015
11046,GM0852,2016
11047,GM0852,2017
11048,GM0852,2018
11049,GM0852,2019
11050,GM0852,2020
11051,GM0852,2021
11052,GM0988,2010
11053,GM0988,2011
11054,GM0988,2012
11055,GM0988,2013
11056,GM0988,2014
11057,GM0988,2015
11058,GM0988,2016
11059,GM0988,2017
11060,GM0988,2018
11061,GM0988,2019
11062,GM0988,2020
11063,GM0988,2021
11064,GM0457,2010
11065,GM0457,2011
11066,GM0457,2012
11067,GM0457,2013
11068,GM0457,2014
11069,GM0457,2015
11070,GM0457,2016
11071,GM0457,2017
11072,GM0457,2018
11073,GM0457,2019
11074,GM0457,2020
11075,GM0457,2021
11076,GM0870,2010
11077,GM0870,2011
11078,GM0870,2012
11079,GM0870,2013
11080,GM0870,2014
11081,GM0870,2015
11082,GM0870,2016
11083,GM0870,2017
11084,GM0870,2018
11085,GM0870,2019
11086,GM0870,2020
11087,GM0870,2021
11088,GM0459,2010
11089,GM0459,2011
11090,GM0459,2012
11091,GM0459,2013
11092,GM0459,2014
11093,GM0459,2015
11094,GM0459,2016
11095,GM0459,2017
11096,GM0459,2018
11097,GM0459,2019
11098,GM0459,2020
11099,GM0459,2021
11100,GM1960,2010
11101,GM1960,2011
11102,GM1960,2012
11103,GM1960,2013
11104,GM1960,2014
11105,GM1960,2015
11106,GM1960,2016
11107,GM1960,2017
11108,GM1960,2018
11109,GM1960,2019
11110,GM1960,2020
11111,GM1960,2021
11112,GM0668,2010
11113,GM0668,2011
11114,GM0668,2012
11115,GM0668,2013
11116,GM0668,2014
11117,GM0668,2015
11118,GM0668,2016
11119,GM0668,2017
11120,GM0668,2018
11121,GM0668,2019
11122,GM0668,2020
11123,GM0668,2021
11124,GM1969,2010
11125,GM1969,2011
11126,GM1969,2012
11127,GM1969,2013
11128,GM1969,2014
11129,GM1969,2015
11130,GM1969,2016
11131,GM1969,2017
11132,GM1969,2018
11133,GM1969,2019
11134,GM1969,2020
11135,GM1969,2021
11136,GM1701,2010
11137,GM1701,2011
11138,GM1701,2012
11139,GM1701,2013
11140,GM1701,2014
11141,GM1701,2015
11142,GM1701,2016
11143,GM1701,2017
11144,GM1701,2018
11145,GM1701,2019
11146,GM1701,2020
11147,GM1701,2021
11148,GM0293,2010
11149,GM0293,2011
11150,GM0293,2012
11151,GM0293,2013
11152,GM0293,2014
11153,GM0293,2015
11154,GM0293,2016
11155,GM0293,2017
11156,GM0293,2018
11157,GM0293,2019
11158,GM0293,2020
11159,GM0293,2021
11160,GM1950,2010
11161,GM1950,2011
11162,GM1950,2012
11163,GM1950,2013
11164,GM1950,2014
11165,GM1950,2015
11166,GM1950,2016
11167,GM1950,2017
11168,GM1950,2018
11169,GM1950,2019
11170,GM1950,2020
11171,GM1950,2021
11172,GM1783,2010
11173,GM1783,2011
11174,GM1783,2012
11175,GM1783,2013
11176,GM1783,2014
11177,GM1783,2015
11178,GM1783,2016
11179,GM1783,2017
11180,GM1783,2018
11181,GM1783,2019
11182,GM1783,2020
11183,GM1783,2021
11184,GM0098,2010
11185,GM0098,2011
11186,GM0098,2012
11187,GM0098,2013
11188,GM0098,2014
11189,GM0098,2015
11190,GM0098,2016
11191,GM0098,2017
11192,GM0098,2018
11193,GM0098,2019
11194,GM0098,2020
11195,GM0098,2021
11196,GM0614,2010
11197,GM0614,2011
11198,GM0614,2012
11199,GM0614,2013
11200,GM0614,2014
11201,GM0614,2015
11202,GM0614,2016
11203,GM0614,2017
11204,GM0614,2018
11205,GM0614,2019
11206,GM0614,2020
11207,GM0614,2021
11208,GM0189,2010
11209,GM0189,2011
11210,GM0189,2012
11211,GM0189,2013
11212,GM0189,2014
11213,GM0189,2015
11214,GM0189,2016
11215,GM0189,2017
11216,GM0189,2018
11217,GM0189,2019
11218,GM0189,2020
11219,GM0189,2021
11220,GM0462,2010
11221,GM0462,2011
11222,GM0462,2012
11223,GM0462,2013
11224,GM0462,2014
11225,GM0462,2015
11226,GM0462,2016
11227,GM0462,2017
11228,GM0462,2018
11229,GM0462,2019
11230,GM0462,2020
11231,GM0462,2021
11232,GM0463,2010
11233,GM0463,2011
11234,GM0463,2012
11235,GM0463,2013
11236,GM0463,2014
11237,GM0463,2015
11238,GM0463,2016
11239,GM0463,2017
11240,GM0463,2018
11241,GM0463,2019
11242,GM0463,2020
11243,GM0463,2021
11244,GM0296,2010
11245,GM0296,2011
11246,GM0296,2012
11247,GM0296,2013
11248,GM0296,2014
11249,GM0296,2015
11250,GM0296,2016
11251,GM0296,2017
11252,GM0296,2018
11253,GM0296,2019
11254,GM0296,2020
11255,GM0296,2021
11256,GM1696,2010
11257,GM1696,2011
11258,GM1696,2012
11259,GM1696,2013
11260,GM1696,2014
11261,GM1696,2015
11262,GM1696,2016
11263,GM1696,2017
11264,GM1696,2018
11265,GM1696,2019
11266,GM1696,2020
11267,GM1696,2021
11268,GM0352,2010
11269,GM0352,2011
11270,GM0352,2012
11271,GM0352,2013
11272,GM0352,2014
11273,GM0352,2015
11274,GM0352,2016
11275,GM0352,2017
11276,GM0352,2018
11277,GM0352,2019
11278,GM0352,2020
11279,GM0352,2021
11280,GM0053,2010
11281,GM0053,2011
11282,GM0053,2012
11283,GM0053,2013
11284,GM0053,2014
11285,GM0053,2015
11286,GM0053,2016
11287,GM0053,2017
11288,GM0053,2018
11289,GM0053,2019
11290,GM0053,2020
11291,GM0053,2021
11292,GM0294,2010
11293,GM0294,2011
11294,GM0294,2012
11295,GM0294,2013
11296,GM0294,2014
11297,GM0294,2015
11298,GM0294,2016
11299,GM0294,2017
11300,GM0294,2018
11301,GM0294,2019
11302,GM0294,2020
11303,GM0294,2021
11304,GM0873,2010
11305,GM0873,2011
11306,GM0873,2012
11307,GM0873,2013
11308,GM0873,2014
11309,GM0873,2015
11310,GM0873,2016
11311,GM0873,2017
11312,GM0873,2018
11313,GM0873,2019
11314,GM0873,2020
11315,GM0873,2021
11316,GM0632,2010
11317,GM0632,2011
11318,GM0632,2012
11319,GM0632,2013
11320,GM0632,2014
11321,GM0632,2015
11322,GM0632,2016
11323,GM0632,2017
11324,GM0632,2018
11325,GM0632,2019
11326,GM0632,2020
11327,GM0632,2021
11328,GM1690,2010
11329,GM1690,2011
11330,GM1690,2012
11331,GM1690,2013
11332,GM1690,2014
11333,GM1690,2015
11334,GM1690,2016
11335,GM1690,2017
11336,GM1690,2018
11337,GM1690,2019
11338,GM1690,2020
11339,GM1690,2021
11340,GM0880,2010
11341,GM0880,2011
11342,GM0880,2012
11343,GM0880,2013
11344,GM0880,2014
11345,GM0880,2015
11346,GM0880,2016
11347,GM0880,2017
11348,GM0880,2018
11349,GM0880,2019
11350,GM0880,2020
11351,GM0880,2021
11352,GM0351,2010
11353,GM0351,2011
11354,GM0351,2012
11355,GM0351,2013
11356,GM0351,2014
11357,GM0351,2015
11358,GM0351,2016
11359,GM0351,2017
11360,GM0351,2018
11361,GM0351,2019
11362,GM0351,2020
11363,GM0351,2021
11364,GM0874,2010
11365,GM0874,2011
11366,GM0874,2012
11367,GM0874,2013
11368,GM0874,2014
11369,GM0874,2015
11370,GM0874,2016
11371,GM0874,2017
11372,GM0874,2018
11373,GM0874,2019
11374,GM0874,2020
11375,GM0874,2021
11376,GM0710,2010
11377,GM0710,2011
11378,GM0710,2012
11379,GM0710,2013
11380,GM0710,2014
11381,GM0710,2015
11382,GM0710,2016
11383,GM0710,2017
11384,GM0710,2018
11385,GM0710,2019
11386,GM0710,2020
11387,GM0710,2021
11388,GM0683,2010
11389,GM0683,2011
11390,GM0683,2012
11391,GM0683,2013
11392,GM0683,2014
11393,GM0683,2015
11394,GM0683,2016
11395,GM0683,2017
11396,GM0683,2018
11397,GM0683,2019
11398,GM0683,2020
11399,GM0683,2021
11400,GM0479,2010
11401,GM0479,2011
11402,GM0479,2012
11403,GM0479,2013
11404,GM0479,2014
11405,GM0479,2015
11406,GM0479,2016
11407,GM0479,2017
11408,GM0479,2018
11409,GM0479,2019
11410,GM0479,2020
11411,GM0479,2021
11412,GM0297,2010
11413,GM0297,2011
11414,GM0297,2012
11415,GM0297,2013
11416,GM0297,2014
11417,GM0297,2015
11418,GM0297,2016
11419,GM0297,2017
11420,GM0297,2018
11421,GM0297,2019
11422,GM0297,2020
11423,GM0297,2021
11424,GM0473,2010
11425,GM0473,2011
11426,GM0473,2012
11427,GM0473,2013
11428,GM0473,2014
11429,GM0473,2015
11430,GM0473,2016
11431,GM0473,2017
11432,GM0473,2018
11433,GM0473,2019
11434,GM0473,2020
11435,GM0473,2021
11436,GM0707,2010
11437,GM0707,2011
11438,GM0707,2012
11439,GM0707,2013
11440,GM0707,2014
11441,GM0707,2015
11442,GM0707,2016
11443,GM0707,2017
11444,GM0707,2018
11445,GM0707,2019
11446,GM0707,2020
11447,GM0707,2021
11448,GM0478,2010
11449,GM0478,2011
11450,GM0478,2012
11451,GM0478,2013
11452,GM0478,2014
11453,GM0478,2015
11454,GM0478,2016
11455,GM0478,2017
11456,GM0478,2018
11457,GM0478,2019
11458,GM0478,2020
11459,GM0478,2021
11460,GM0050,2010
11461,GM0050,2011
11462,GM0050,2012
11463,GM0050,2013
11464,GM0050,2014
11465,GM0050,2015
11466,GM0050,2016
11467,GM0050,2017
11468,GM0050,2018
11469,GM0050,2019
11470,GM0050,2020
11471,GM0050,2021
11472,GM0355,2010
11473,GM0355,2011
11474,GM0355,2012
11475,GM0355,2013
11476,GM0355,2014
11477,GM0355,2015
11478,GM0355,2016
11479,GM0355,2017
11480,GM0355,2018
11481,GM0355,2019
11482,GM0355,2020
11483,GM0355,2021
11484,GM0299,2010
11485,GM0299,2011
11486,GM0299,2012
11487,GM0299,2013
11488,GM0299,2014
11489,GM0299,2015
11490,GM0299,2016
11491,GM0299,2017
11492,GM0299,2018
11493,GM0299,2019
11494,GM0299,2020
11495,GM0299,2021
11496,GM0476,2010
11497,GM0476,2011
11498,GM0476,2012
11499,GM0476,2013
11500,GM0476,2014
11501,GM0476,2015
11502,GM0476,2016
11503,GM0476,2017
11504,GM0476,2018
11505,GM0476,2019
11506,GM0476,2020
11507,GM0476,2021
11508,GM0637,2010
11509,GM0637,2011
11510,GM0637,2012
11511,GM0637,2013
11512,GM0637,2014
11513,GM0637,2015
11514,GM0637,2016
11515,GM0637,2017
11516,GM0637,2018
11517,GM0637,2019
11518,GM0637,2020
11519,GM0637,2021
11520,GM0638,2010
11521,GM0638,2011
11522,GM0638,2012
11523,GM0638,2013
11524,GM0638,2014
11525,GM0638,2015
11526,GM0638,2016
11527,GM0638,2017
11528,GM0638,2018
11529,GM0638,2019
11530,GM0638,2020
11531,GM0638,2021
11532,GM0056,2010
11533,GM0056,2011
11534,GM0056,2012
11535,GM0056,2013
11536,GM0056,2014
11537,GM0056,2015
11538,GM0056,2016
11539,GM0056,2017
11540,GM0056,2018
11541,GM0056,2019
11542,GM0056,2020
11543,GM0056,2021
11544,GM1892,2010
11545,GM1892,2011
11546,GM1892,2012
11547,GM1892,2013
11548,GM1892,2014
11549,GM1892,2015
11550,GM1892,2016
11551,GM1892,2017
11552,GM1892,2018
11553,GM1892,2019
11554,GM1892,2020
11555,GM1892,2021
11556,GM0879,2010
11557,GM0879,2011
11558,GM0879,2012
11559,GM0879,2013
11560,GM0879,2014
11561,GM0879,2015
11562,GM0879,2016
11563,GM0879,2017
11564,GM0879,2018
11565,GM0879,2019
11566,GM0879,2020
11567,GM0879,2021
11568,GM0301,2010
11569,GM0301,2011
11570,GM0301,2012
11571,GM0301,2013
11572,GM0301,2014
11573,GM0301,2015
11574,GM0301,2016
11575,GM0301,2017
11576,GM0301,2018
11577,GM0301,2019
11578,GM0301,2020
11579,GM0301,2021
11580,GM1896,2010
11581,GM1896,2011
11582,GM1896,2012
11583,GM1896,2013
11584,GM1896,2014
11585,GM1896,2015
11586,GM1896,2016
11587,GM1896,2017
11588,GM1896,2018
11589,GM1896,2019
11590,GM1896,2020
11591,GM1896,2021
11592,GM0642,2010
11593,GM0642,2011
11594,GM0642,2012
11595,GM0642,2013
11596,GM0642,2014
11597,GM0642,2015
11598,GM0642,2016
11599,GM0642,2017
11600,GM0642,2018
11601,GM0642,2019
11602,GM0642,2020
11603,GM0642,2021
11604,GM0193,2010
11605,GM0193,2011
11606,GM0193,2012
11607,GM0193,2013
11608,GM0193,2014
11609,GM0193,2015
11610,GM0193,2016
11611,GM0193,2017
11612,GM0193,2018
11613,GM0193,2019
11614,GM0193,2020
11615,GM0193,2021
11616,GM0000,2010
11617,GM0000,2011
11618,GM0000,2012
11619,GM0000,2013
11620,GM0000,2014
11621,GM0000,2015
11622,GM0000,2016
11623,GM0000,2017
11624,GM0000,2018
11625,GM0000,2019
11626,GM0000,2020
11627,GM0000,2021
11628,RE01  ,2010
11629,RE01  ,2011
11630,RE01  ,2012
11631,RE01  ,2013
11632,RE01  ,2014
11633,RE01  ,2015
11634,RE01  ,2016
11635,RE01  ,2017
11636,RE01  ,2018
11637,RE01  ,2019
11638,RE01  ,2020
11639,RE01  ,2021
11640,RE02  ,2010
11641,RE02  ,2011
11642,RE02  ,2012
11643,RE02  ,2013
11644,RE02  ,2014
11645,RE02  ,2015
11646,RE02  ,2016
11647,RE02  ,2017
11648,RE02  ,2018
11649,RE02  ,2019
11650,RE02  ,2020
11651,RE02  ,2021
11652,RE03  ,2010
11653,RE03  ,2011
11654,RE03  ,2012
11655,RE03  ,2013
11656,RE03  ,2014
11657,RE03  ,2015
11658,RE03  ,2016
11659,RE03  ,2017
11660,RE03  ,2018
11661,RE03  ,2019
11662,RE03  ,2020
11663,RE03  ,2021
11664,RE04  ,2010
11665,RE04  ,2011
11666,RE04  ,2012
11667,RE04  ,2013
11668,RE04  ,2014
11669,RE04  ,2015
11670,RE04  ,2016
11671,RE04  ,2017
11672,RE04  ,2018
11673,RE04  ,2019
11674,RE04  ,2020
11675,RE04  ,2021
11676,RE05  ,2010
11677,RE05  ,2011
11678,RE05  ,2012
11679,RE05  ,2013
11680,RE05  ,2014
11681,RE05  ,2015
11682,RE05  ,2016
11683,RE05  ,2017
11684,RE05  ,2018
11685,RE05  ,2019
11686,RE05  ,2020
11687,RE05  ,2021
11688,RE06  ,2010
11689,RE06  ,2011
11690,RE06  ,2012
11691,RE06  ,2013
11692,RE06  ,2014
11693,RE06  ,2015
11694,RE06  ,2016
11695,RE06  ,2017
11696,RE06  ,2018
11697,RE06  ,2019
11698,RE06  ,2020
11699,RE06  ,2021
11700,RE07  ,2010
11701,RE07  ,2011
11702,RE07  ,2012
11703,RE07  ,2013
11704,RE07  ,2014
11705,RE07  ,2015
11706,RE07  ,2016
11707,RE07  ,2017
11708,RE07  ,2018
11709,RE07  ,2019
11710,RE07  ,2020
11711,RE07  ,2021
11712,RE08  ,2010
11713,RE08  ,2011
11714,RE08  ,2012
11715,RE08  ,2013
11716,RE08  ,2014
11717,RE08  ,2015
11718,RE08  ,2016
11719,RE08  ,2017
11720,RE08  ,2018
11721,RE08  ,2019
11722,RE08  ,2020
11723,RE08  ,2021
11724,RE09  ,2010
11725,RE09  ,2011
11726,RE09  ,2012
11727,RE09  ,2013
11728,RE09  ,2014
11729,RE09  ,2015
11730,RE09  ,2016
11731,RE09  ,2017
11732,RE09  ,2018
11733,RE09  ,2019
11734,RE09  ,2020
11735,RE09  ,2021
11736,RE10  ,2010
11737,RE10  ,2011
11738,RE10  ,2012
11739,RE10  ,2013
11740,RE10  ,2014
11741,RE10  ,2015
11742,RE10  ,2016
11743,RE10  ,2017
11744,RE10  ,2018
11745,RE10  ,2019
11746,RE10  ,2020
11747,RE10  ,2021
11748,RE99  ,2010
11749,RE99  ,2011
11750,RE99  ,2012
11751,RE99  ,2013
11752,RE99  ,2014
11753,RE99  ,2015
11754,RE99  ,2016
11755,RE99  ,2017
11756,RE99  ,2018
11757,RE99  ,2019
11758,RE99  ,2020
11759,RE99  ,2021
152880,NL01  ,2010
152881,NL01  ,2011
152882,NL01  ,2012
152883,NL01  ,2013
152884,NL01  ,2014
152885,NL01  ,2015
152886,NL01  ,2016
152887,NL01  ,2017
152888,NL01  ,2018
152889,NL01  ,2019
152890,NL01  ,2020
152891,NL01  ,2021
152892,LD01  ,2010
152893,LD01  ,2011
152894,LD01  ,2012
152895,LD01  ,2013
152896,LD01  ,2014
152897,LD01  ,2015
152898,LD01  ,2016
152899,LD01  ,2017
152900,LD01  ,2018
152901,LD01  ,2019
152902,LD01  ,2020
152903,LD01  ,2021
152904,LD02  ,2010
152905,LD02  ,2011
152906,LD02  ,2012
152907,LD02  ,2013
152908,LD02  ,2014
152909,LD02  ,2015
152910,LD02  ,2016
152911,LD02  ,2017
152912,LD02  ,2018
152913,LD02  ,2019
152914,LD02  ,2020
152915,LD02  ,2021
152916,LD03  ,2010
152917,LD03  ,2011
152918,LD03  ,2012
152919,LD03  ,2013
152920,LD03  ,2014
152921,LD03  ,2015
152922,LD03  ,2016
152923,LD03  ,2017
152924,LD03  ,2018
152925,LD03  ,2019
152926,LD03  ,2020
152927,LD03  ,2021
152928,LD04  ,2010
152929,LD04  ,2011
152930,LD04  ,2012
152931,LD04  ,2013
152932,LD04  ,2014
152933,LD04  ,2015
152934,LD04  ,2016
152935,LD04  ,2017
152936,LD04  ,2018
152937,LD04  ,2019
152938,LD04  ,2020
152939,LD04  ,2021
152940,LD99  ,2010
152941,LD99  ,2011
152942,LD99  ,2012
152943,LD99  ,2013
152944,LD99  ,2014
152945,LD99  ,2015
152946,LD99  ,2016
152947,LD99  ,2017
152948,LD99  ,2018
152949,LD99  ,2019
152950,LD99  ,2020
152951,LD99  ,2021
152952,PV20  ,2010
152953,PV20  ,2011
152954,PV20  ,2012
152955,PV20  ,2013
152956,PV20  ,2014
152957,PV20  ,2015
152958,PV20  ,2016
152959,PV20  ,2017
152960,PV20  ,2018
152961,PV20  ,2019
152962,PV20  ,2020
152963,PV20  ,2021
152964,PV21  ,2010
152965,PV21  ,2011
152966,PV21  ,2012
152967,PV21  ,2013
152968,PV21  ,2014
152969,PV21  ,2015
152970,PV21  ,2016
152971,PV21  ,2017
152972,PV21  ,2018
152973,PV21  ,2019
152974,PV21  ,2020
152975,PV21  ,2021
152976,PV22  ,2010
152977,PV22  ,2011
152978,PV22  ,2012
152979,PV22  ,2013
152980,PV22  ,2014
152981,PV22  ,2015
152982,PV22  ,2016
152983,PV22  ,2017
152984,PV22  ,2018
152985,PV22  ,2019
152986,PV22  ,2020
152987,PV22  ,2021
152988,PV23  ,2010
152989,PV23  ,2011
152990,PV23  ,2012
152991,PV23  ,2013
152992,PV23  ,2014
152993,PV23  ,2015
152994,PV23  ,2016
152995,PV23  ,2017
152996,PV23  ,2018
152997,PV23  ,2019
152998,PV23  ,2020
152999,PV23  ,2021
153000,PV24  ,2010
153001,PV24  ,2011
153002,PV24  ,2012
153003,PV24  ,2013
153004,PV24  ,2014
153005,PV24  ,2015
153006,PV24  ,2016
153007,PV24  ,2017
153008,PV24  ,2018
153009,PV24  ,2019
153010,PV24  ,2020
153011,PV24  ,2021
153012,PV25  ,2010
153013,PV25  ,2011
153014,PV25  ,2012
153015,PV25  ,2013
153016,PV25  ,2014
153017,PV25  ,2015
153018,PV25  ,2016
153019,PV25  ,2017
153020,PV25  ,2018
153021,PV25  ,2019
153022,PV25  ,2020
153023,PV25  ,2021
153024,PV26  ,2010
153025,PV26  ,2011
153026,PV26  ,2012
153027,PV26  ,2013
153028,PV26  ,2014
153029,PV26  ,2015
153030,PV26  ,2016
153031,PV26  ,2017
153032,PV26  ,2018
153033,PV26  ,2019
153034,PV26  ,2020
153035,PV26  ,2021
153036,PV27  ,2010
153037,PV27  ,2011
153038,PV27  ,2012
153039,PV27  ,2013
153040,PV27  ,2014
153041,PV27  ,2015
153042,PV27  ,2016
153043,PV27  ,2017
153044,PV27  ,2018
153045,PV27  ,2019
153046,PV27  ,2020
153047,PV27  ,2021
153048,PV28  ,2010
153049,PV28  ,2011
153050,PV28  ,2012
153051,PV28  ,2013
153052,PV28  ,2014
153053,PV28  ,2015
153054,PV28  ,2016
153055,PV28  ,2017
153056,PV28  ,2018
153057,PV28  ,2019
153058,PV28  ,2020
153059,PV28  ,2021
153060,PV29  ,2010
153061,PV29  ,2011
153062,PV29  ,2012
153063,PV29  ,2013
153064,PV29  ,2014
153065,PV29  ,2015
153066,PV29  ,2016
153067,PV29  ,2017
153068,PV29  ,2018
153069,PV29  ,2019
153070,PV29  ,2020
153071,PV29  ,2021
153072,PV30  ,2010
153073,PV30  ,2011
153074,PV30  ,2012
153075,PV30  ,2013
153076,PV30  ,2014
153077,PV30  ,2015
153078,PV30  ,2016
153079,PV30  ,2017
153080,PV30  ,2018
153081,PV30  ,2019
153082,PV30  ,2020
153083,PV30  ,2021
153084,PV31  ,2010
153085,PV31  ,2011
153086,PV31  ,2012
153087,PV31  ,2013
153088,PV31  ,2014
153089,PV31  ,2015
153090,PV31  ,2016
153091,PV31  ,2017
153092,PV31  ,2018
153093,PV31  ,2019
153094,PV31  ,2020
153095,PV31  ,2021
153096,PV99  ,2010
153097,PV99  ,2011
153098,PV99  ,2012
153099,PV99  ,2013
153100,PV99  ,2014
153101,PV99  ,2015
153102,PV99  ,2016
153103,PV99  ,2017
153104,PV99  ,2018
153105,PV99  ,2019
153106,PV99  ,2020
153107,PV99  ,2021
153108,GM1680,2010
153109,GM1680,2011
153110,GM1680,2012
153111,GM1680,2013
153112,GM1680,2014
153113,GM1680,2015
153114,GM1680,2016
153115,GM1680,2017
153116,GM1680,2018
153117,GM1680,2019
153118,GM1680,2020
153119,GM1680,2021
153120,GM0738,2010
153121,GM0738,2011
153122,GM0738,2012
153123,GM0738,2013
153124,GM0738,2014
153125,GM0738,2015
153126,GM0738,2016
153127,GM0738,2017
153128,GM0738,2018
153129,GM0738,2019
153130,GM0738,2020
153131,GM0738,2021
153132,GM0358,2010
153133,GM0358,2011
153134,GM0358,2012
153135,GM0358,2013
153136,GM0358,2014
153137,GM0358,2015
153138,GM0358,2016
153139,GM0358,2017
153140,GM0358,2018
153141,GM0358,2019
